"","group_name","subgroup_name","item_name","item_url","descripcion"
"571","Weapons","Weapons","Black Knight Sword","https://darksouls3.wiki.fextralife.com/Black+Knight+Sword","Greatsword wielded by the Black Knights who wander the lands. Designed to face chaos demons.The Black Knights constantly faced foes larger than themselves, and this sword's unique attack greatly reduces enemy poise.Skill: PerseveranceRaise sword in the name of the First Lord to temporarily boost poise. Damage reduces while activated."
"572","Weapons","Weapons","Flamberge","https://darksouls3.wiki.fextralife.com/Flamberge","Greatsword with an undulating blade. The blade, resembling flame, was crafted to mutilate flesh and induce bleeding.Skill: StanceWhile in stance, use normal attack to break a foe’s guard from below, and strong attack to slash upwards with a forward lunge."
"573","Weapons","Weapons","Executioner's Greatword","https://darksouls3.wiki.fextralife.com/Executioner's+Greatsword","Greatsword of a debauched executioner used for beheadings. This sword retains a keen memory of its executioner's duty, and absorbs FP from each fallen foe. Skill: Stomp Use one's weight to lunge forward with a low stance and increased poise, and follow with strong attack for a spinning slash."
"574","Weapons","Weapons","Wolf Knight's Greatsword","https://darksouls3.wiki.fextralife.com/Wolf+Knight's+Greatsword","Greatsword of a knight tainted by the dark of the Abyss, and master of the wolf's blood of Farron. The wolf knight was the first Abyss Watcher, and his sword is more punishing against creations of the abyss. Skill: Wolf Sword While in stance, use normal attack for a low spinning slash, or the strong attack to leap forward in a vertically-slashing somersault."
"575","Weapons","Weapons","Wolnir's Holy Sword","https://darksouls3.wiki.fextralife.com/Wolnir's+Holy+Sword","A holy sword eroded by the Abyss. When Wolnir fell to the Abyss, he was gripped by a fear of true darkness, and pleaded to the gods for the first time.This holy sword, together with three armlets stripped from the corpses of clerics, gave him some semblance of comfort.Skill: Wrath of the GodsThrust weapon into earth to emit powerful shockwave. The wrath of those swallowed by the Abyss is a thing to be wary of indeed."
"576","Weapons","Weapons","Greatsword of Judgment","https://darksouls3.wiki.fextralife.com/Greatsword+of+Judgment","A ceremonial sword, held in Pontiff Sulyvahn's left hand, respresenting the judgement of the moon, but with magic far closer to sorcery than any existing lunar power. Its dark blue hues, deeper than the darkest moon, reflect sorcerer Sulyvahn's true nature.Skill: Stance of JudgmentAssume stance to unleash dark magic. Use normal attack for a lunging thrust, and strong attack to emit side-sweeping wave."
"577","Weapons","Weapons","Storm Ruler","https://darksouls3.wiki.fextralife.com/Storm+Ruler","Greatsword with a broken blade, also known as the Giantslayer for the residual strength of storm that brings giants to their knees.Yhorm the Giant once held two of these, but gave one to the humans that doubted him, and left the other to a dear friend before facing his fate as a Lord of Cinder.Skill: Storm KingAssume stance to imbue sword with storm. Most effective when facing giants."
"578","Weapons","Weapons","Moonlight Greatsword","https://darksouls3.wiki.fextralife.com/Moonlight+Greatsword","Legendary dragon weapon associated with Seath the paledrake.Charge strong attack to its limit to unleash moonlight wave.Oceiros, the Consumed King, was infatuated with the search for moonlight, but in the end, it never revealed itself to him.Skill: Moonlight VortexDraw sword back and thrust to unleash torrential moonlight."
"579","Weapons","Weapons","Twin Princes' Greatsword","https://darksouls3.wiki.fextralife.com/Twin+Princes'+Greatsword","Sword forged from the reunion of the inseparable swords born from the souls of Lothric and Lorian, the twin princes.Their union is rooted in a curse, and perpetuated by grief.Skill: Sacred Light and FlameWhile in stance, use normal attack to cast Sacred Lothric Light, and strong attack to cast Flame of Lorian."
"580","Weapons","Weapons","Drakeblood Greatsword","https://darksouls3.wiki.fextralife.com/Drakeblood+Greatsword","Greatsword wielded by an order of knights who venerate dragon blood.This sword, its blade engraved with script symbolizing dragon blood, inflicts magic and lightning damage.Skill: StanceWhile in stance, use normal attack to break a foe’s guard from below, and strong attack to slash upwards with a forward lunge."
"581","Weapons","Weapons","Onyx Blade","https://darksouls3.wiki.fextralife.com/Onyx+Blade","Elfriede, the eldest amongst her sisters and leader of the Sable Church, bestowed this sword to her knight. Only, the sword was a farewell gift, and acceptance signified the knight's resignation from Elfriede's service. Skill: Elfriede's Blackflame Enwreath blade with blackflame, born of the similarly-hued flame that smolders within her."
"582","Weapons","Weapons","","https://darksouls3.wiki.fextralife.com/Gael's+Greatsword","Greatsword of Slave Knight Gael, the only weapon that he kept with him from beginning to end. Originally an executioner's sword made for decapitation, this blade is heavily chipped and stained with the blood of countless battles. Skill: Blade of PerilA precarious technique unique to undead Gael. Leap in any direction, slamming the greatsword to the ground, then follow with normal attack for a large spinning slash, or strong attack to back-step and jump foward in an overhead slam."
"583","Weapons","Weapons","Zweihander","https://darksouls3.wiki.fextralife.com/Zweihander","Ultra greatsword with a large, long blade. Wielded with two hands, yet still requiring great strength due to its weight. Execute powerful attacks that take advantage of its weight, or utilize its sharp blade in thrust attacks.Skill: StompUse one’s weight to lunge forward with a low stance and increased poise, and follow with strong attack for an upward slash."
"584","Weapons","Weapons","Greatsword","https://darksouls3.wiki.fextralife.com/Greatsword","This ultra greatsword, with its thick blade, is one of the heaviest of its kind.Highly destructive if intolerably heavy.There would appear to be some credence to the rumors that this sword tested the true limits of human strength.Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with strong attack for a spinning slash."
"585","Weapons","Weapons","Astora Greatsword","https://darksouls3.wiki.fextralife.com/Astora+Greatsword","This greatsword, bestowed only upon elite knights, is a relic of the ruined land of Astora. Designed for a focus on thrust attacks, this sword is hard and sharp, but not unusually heavy. Skill: Charge Hold sword at waist and charge at foe. Use strong attack while charging to extend the length of the charge."
"586","Weapons","Weapons","Farron Greatsword","https://darksouls3.wiki.fextralife.com/Farron+Greatsword","Greatsword of the Abyss watchers which is atypically paired with a dagger.The dagger is utilized as a wedge in the left hand while the greatsword is held in the right, a unique technique that was synonymous with the Undead Legion. Confounds foes the manner of wolves hunting prey. Skill: ParryDeflect an attack when timed properly and follow up with a critical hit, executed with the dagger."
"587","Weapons","Weapons","Fume Ultra Greatsword","https://darksouls3.wiki.fextralife.com/Fume+Ultra+Greatsword","This twisted sword, the heaviest of all ultra greatswords, resembles black slate.This weapon, said to belong to a traitor from long ago, was so heavy that it found no owner, and became a forgotten relic of history.Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with a crushing strong attack."
"588","Weapons","Weapons","Profaned Greatsword","https://darksouls3.wiki.fextralife.com/Profaned+Greatsword","A ceremonial sword, held in Pontiff Sulyvahn's right hand, representing the Profaned Flame.Long ago, when Sulyvahn was yet a young sorcerer, he discovered the Profaned Capital and an unfading flame below a distant tundra of Irithyll, and a burning ambition took root within him.Skill: Profaned FlameTemporarily summon the Profaned Flame. Lunge forward and use strong attack to enshroud blade in flame."
"589","Weapons","Weapons","Cathedral Knight Greatsword","https://darksouls3.wiki.fextralife.com/Cathedral+Knight+Greatsword","Ultra greatsword wielded by the knights of the Cathedral of the Deep. Highly destructive if intolerably heavy. Its blade is flattened for use as a strike weapon, but the point at the end allows for thrusting."
"590","Weapons","Weapons","Black Knight Greatsword","https://darksouls3.wiki.fextralife.com/Black+Knight+Greatsword","Ultra greatsword wielded by the Black Knights who wander the lands. Designed to face chaos demons.The Black Knights constantly faced foes larger than themselves, and this sword's unique attack greatly reduces enemy poise. Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with a strong attack for a spinning slash."
"591","Weapons","Weapons","Lorian's Greatsword","https://darksouls3.wiki.fextralife.com/Lorian's+Greatsword","Ultra greatsword of Lorian, Prince Lothric's older brother. Cast in smoldering molten steel, and stained black. Before Lorian embraced his brother's curse, he was a knight who single handedly slayed the demon prince, but the victory eternally scorched his sword with flame. Skill: Flame of Lorian Lunge forward to transform smolder into flame, and follow with strong attack to launch flame across ground."
"592","Weapons","Weapons","Lothric Knight Greatsword","https://darksouls3.wiki.fextralife.com/Lothric+Knight+Greatsword","Ultra greatsword of the venerable knights of Lothric. Imbued with the strength of lightning, the trademark of dragon hunting. Very few have demonstrated the extreme strength and dexterity required for this weapon, even in the long history of the Lothric Knights. Skill: Stomp Use one's weight to lunge forward with a low stance and increased poise, and follows with strong attack for an upward slash."
"593","Weapons","Weapons","","https://darksouls3.wiki.fextralife.com/Ringed+Knight+Paired+Greatswords","Paired black greatswords wielded by the Ringed Knights.The arms of early men were forged in the Abyss, and betray a smidgen of life. For this the gods cast a seal of fire upon such weapons, and those who possessed them. Skill: EmberCross the twin timeworn greatswords to reignite a short-lived flame. A lightning-quick upward heave slices the very air, and transitions into normal or strong attacks."
"594","Weapons","Weapons","Crescent Moon Sword","https://darksouls3.wiki.fextralife.com/Crescent+Moon+Sword","Ringfinger Leonhard's weapon of choice, a type of shotel imbued with the power of the moon.Leonhard set out on a journey of rebirth, but decided instead to serve the goddess as a knight, and inherited this weapon. Skill: Crescent BladeAssume a broad stance and fire off crescent moon blades."
"595","Weapons","Weapons","Scimitar","https://darksouls3.wiki.fextralife.com/Scimitar","Small curved sword that excels in swift movements and consecutive attacks.The scimitar's flesh-rending slash atacks are greatly compromised against armor and tough scale-covered hides.Skill: Spin SlashSlice into foes with a large spinning motion, and follow with strong attack for a spinning vertical-slash."
"596","Weapons","Weapons","Pontiff Knight Curved Sword","https://darksouls3.wiki.fextralife.com/Pontiff+Knight+Curved+Sword","Curved sword wielded by the Pontiff’s knights, frigid spirits that linger in Irithyll.The large blade appears to be eaten away by insects, making it lightweight but also brittle.Skill: Frost BladeExecute large spinning motion to imbue blade with frost, and follow through with a strong attack that slashes with a giant blade made of frost."
"597","Weapons","Weapons","Falchion","https://darksouls3.wiki.fextralife.com/Falchion","Standard curved sword and widely-used slashing weapon.The falchion's flesh-rending slash attacks are greatly compromised against armor and tough scale-covered hides.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack."
"598","Weapons","Weapons","Sellsword Twinblades","https://darksouls3.wiki.fextralife.com/Sellsword+Twinblades","Paired scimitars used by certain sellswords. The scimitars' sharp blades make for effective slashing attacks, but fare poorly against metal armor and tough scale-covered hides. With a scimitar in each hand, the wielder can vary their onslaught with unique left-handed attacks when in the proper stance. Skill: Spin Slash Slice into foes with a large spinning motion, and continue spinning to transition into a strong attack"
"599","Weapons","Weapons","Warden Twinblades","https://darksouls3.wiki.fextralife.com/Warden+Twinblades","Paired weapon wielded by the grave wardens of the Cathedral of the Deep. The grave wardens of the cathedral, who put down reincarnating corpses, wield weapons that cause profuse bleeding, for the loss of blood and bodily fluids is said to slow reanimation. Skill: Spin Slash Slice into foes with a large spinning motion, and continue spinning to transition into strong attack."
"600","Weapons","Weapons","Shotel","https://darksouls3.wiki.fextralife.com/Shotel","Broadly curved sword known as the favored weapon of the tragic Embraced Knight. Shaped to sneak around the defenses of shields, this sword requires ample dexterity to wield effectively. Skill: Spin Slash Slice into foes with a large spinning motion, and follow with strong attack for a spinning vertical-slash."
"601","Weapons","Weapons","Painting Guardian's Curved Sword","https://darksouls3.wiki.fextralife.com/Painting+Guardian's+Curved+Sword","A weapon described in legends passed down amongst heretics, wielded by the Painting Guardians.A uniquely shaped weapon with a flat tip.Skill: Chained DanceExecute relentless consecutive attacks while tracing a circle in a unique dance of deadly grace."
"602","Weapons","Weapons","Dancer's Enchanted Swords","https://darksouls3.wiki.fextralife.com/Dancer's+Enchanted+Swords","Paired enchanted swords that Pontiff Sulyvahn bestowed upon the Dancer of the Boreal Valley. These blades, symbollic of the Dancer's vows, are enchanted with dark magic in the right hand, and fire in the left, mirroring the Pontiff.Skill: Dancer's GraceUnleash the fury of both blades in a dancing spin motion and use strong attack to continue the performance until stamina is exhausted."
"603","Weapons","Weapons","Storm Curved Sword","https://darksouls3.wiki.fextralife.com/Storm+Curved+Sword","Curved sword imbued with the strength of the Stormdrake.The Nameless King, ally of the ancient dragons, fought beside the Stormdrake in countless battles. When the great beast fell, the king claimed his soul, as was the custom in the age of gods.Skill: TornadoImbue blade with the wrath of storm in a spinning motion, and follow with a strong attack to bear that wrath upon foes."
"604","Weapons","Weapons","Carthus Curved Sword","https://darksouls3.wiki.fextralife.com/Carthus+Curved+Sword","Curved sword of Carthus swordsmen. This weapon's thick, heavy blade is crafted to cause bleeding, and requires ample strength and dexterity to wield effectively, suggesting that the swordsmen of Carthus were amongst the mightiest.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack."
"605","Weapons","Weapons","Carthus Shotel","https://darksouls3.wiki.fextralife.com/Carthus+Shotel","Strangely curved sword crafted to cause bleeding, wielded by Carthus swordsmen.Shaped to sneak around the defenses of shields, this sword requires ample dexterity to wield effectively.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack."
"606","Weapons","Weapons","Rotten Ghru Curved Sword","https://darksouls3.wiki.fextralife.com/Rotten+Ghru+Curved+Sword","A crude, half-rotten curved sword. Choice weapon of the blunt-horned Ghrus, descendants of the acolytes of Farron Keep. The rancid blade is drenched in rotten waste, making it acutely poisonous.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack."
"607","Weapons","Weapons","Follower Sabre","https://darksouls3.wiki.fextralife.com/Follower+Sabre","Great curved sword wielded by Farron Followers. Its great weight enables heavy-handed chain attacks. The Followers brandish their swords to hunt warriors taken by the Abyss. Their technique is honed to face men, implying those yet to lose their human aspect are their likeliest prey. Skill: Prying Wedge A chain attack that wedges below foes and swings upward, breaking their guard. Strong attack can be used to follow up the onslaught with a fatal blow."
"608","Weapons","Weapons","Murakumo","https://darksouls3.wiki.fextralife.com/Murakumo","The curved greatsword of Alva, Seeker of the Spurned, specially forged in an eastern land. Sharp but heavy, this sword requires extreme strength and dexterity to wield.The search for the spurned had no end, and so the wayfaring knight warmed to a most deformed weapon.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into a strong attack."
"609","Weapons","Weapons","Exile Greatsword","https://darksouls3.wiki.fextralife.com/Exile+Greatsword","Bloodstained greatsword wielded by one of the Watchdogs of Farron, who preside over the slumber of fallen warriors. The blade is a reminder of the exile's past misdeeds.Inhuman strength is required to wield this heaviest of curved greatswords.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into a strong attack."
"610","Weapons","Weapons","Old Wolf Curved Sword","https://darksouls3.wiki.fextralife.com/Old+Wolf+Curved+Sword","Curved sword bearing the soul of the old wolf that stays with the Watchdogs of Farron.This sword, like a wolf on the prowl, boosts attack and restores HP with each consecutive hit.Skill: Wolf LeapSlice into foes with a large spinning motion, then leap out of harm's way and follow through with a strong attack."
"611","Weapons","Weapons","Carthus Curved Greatsword","https://darksouls3.wiki.fextralife.com/Carthus+Curved+Greatsword","Large curved sword wielded by swordsmen of Carthus.The lightest of the curved greatswords. Crafted to cause bleeding.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack."
"612","Weapons","Weapons","","https://darksouls3.wiki.fextralife.com/Harald+Curved+Greatsword","Giant gold-decorated curved sword wielded by warriors of the Harald Legion, who sought the dark soul. The swords sank into the dark with the legion, where their blades were severely corroded. Skill: SeverHold the giant blade with both hands and slash repeatedly at foe's feet."
"613","Weapons","Weapons","Darkdrift","https://darksouls3.wiki.fextralife.com/Darkdrift","A cursed sword with an unseen blade, the choice weapon of Yuria of Londor.Yuria, a mentor of the Sable Church and accomplished swordswoman, is said to have claimed a hundred lives with this weapon. Skill: DarkdriftAim carefully, and pierce with a large forward lunge. The unseen blade penetrates straight through shields, for nothing can defend from Darkdrift."
"614","Weapons","Weapons","Uchigatana","https://darksouls3.wiki.fextralife.com/Uchigatana","A unique katana characterized by the fine craftsmanship of an eastern land where it was forged. The finely-sharpened blade cuts flesh like butter and causes bleeding, but breaks easily as a result.Skill: Hold Assume a holding stance to rapidly execute a lunging slash with a normal attack, or a deflecting parry with the strong attack."
"615","Weapons","Weapons","Washing Pole","https://darksouls3.wiki.fextralife.com/Washing+Pole","A stunning, unusually long katana forged in an eastern land. The extreme length of this blade provides immense range, but also renders the blade extremely fragile.Skill: HoldAssume a holding stance to rapidly execute a lunging slash with normal attack, or a deflective parry with strong attack."
"616","Weapons","Weapons","Onikiri and Ubadachi","https://darksouls3.wiki.fextralife.com/Onikiri+and+Ubadachi","The hunters known as the King's Black Hands wielded paired weapons. These belonged to Kamui, who looked after the prince.Kamui brought Onikiri with him to the Undead Settlement, where he forged Ubadachi, and was finally prepared to join the ranks of the royal hunters.Skill: OnislayerLeap forward and slash mercilessly with both blades, cutting open foes."""
"617","Weapons","Weapons","Black Blade","https://darksouls3.wiki.fextralife.com/Black+Blade","A short katana wielded by the swordsman and distinguished guest of High Lord Wolnir. This shiny black blade is thick, but shorter than the typical katana.The swordsman was a master of a rare technique, traces of which can be observed in this weapon's strong attack.Skill: HoldAssume a holding stance to rapidly execute a lunging slash with a normal attack, or a deflecting parry with a strong attack."
"618","Weapons","Weapons","Chaos Blade","https://darksouls3.wiki.fextralife.com/Chaos+Blade","A cursed sword of unknown origin bearing uncanny streaks on its blade. Attacks also damage its wielder.The sword is not unlike a thing misshapen, granted life, but never welcome in this world. In other words, chaos itself.Skill: HoldAssume a holding stance to rapidly execute a lunging slash with normal attack, or a deflecting parry with strong attack."
"619","Weapons","Weapons","Bloodlust","https://darksouls3.wiki.fextralife.com/Bloodlust","Katana of the old Mound-maker.The Mound-maker piled sacrifices upon the altar, but became the final offering himself, leaving this katana as a gift for his dear family.Skill: BloodlustStain blade with one’s own blood to temporarily grant uncanny sharpness. For one driven by bloodlust, nothing deserves to remain standing."
"620","Weapons","Weapons","","https://darksouls3.wiki.fextralife.com/Frayed+Blade","A dragon weapon symbolizing Darkeater Midir. The once-exquisite blade is now stained black, and frayed at the hilt. Without its sheath, it will soon crumble into nothing. Skill: HoldAssume a holding stance in which a normal attack sends a shockwave along the earth, and a strong attack commences a series of slashes."
"621","Weapons","Weapons","Estoc","https://darksouls3.wiki.fextralife.com/Estoc","Large thrusting sword used for piercing through the armor of enemies. The sharp edge of the sword's rock-solid blade can also be used in slashing attacks.Skill: Lock onto your target and hit them in a large forward lunge to pierce through enemy shields and inflict staggering damage."
"622","Weapons","Weapons","Rapier","https://darksouls3.wiki.fextralife.com/Rapier","A lightweight thrusting sword used in noble duels employing refined techniques.The primary attack of a thrusting sword is a series of stabs that render foes vulnerable for a devastating final thrust. Can also attack with shield up.Skill: StanceFrom stance, use normal attack to back step and execute a surprise attack, or strong attack for consecutive thrusting."
"623","Weapons","Weapons","Ricard's Rapier","https://darksouls3.wiki.fextralife.com/Ricard's+Rapier","A strikingly decorative rapier of an Undead prince spoken of in ancient stories.Although many of the tales surrounding the prince are questionable, this thrusting weapon suggests that the stories of his graceful technique were in fact true.Skill: Ricard's Lunge and PressAssume a quick stance, lunge forward, and execute a stunning chain attack. Sustain offensive with strong attack."
"624","Weapons","Weapons","Crystal Sage's Rapier","https://darksouls3.wiki.fextralife.com/Crystal+Sage's+Rapier","Thrusting Sword with tiny crystals scattered across its blade, used by the Crystal Sages for self-defence.The crystals boost the magic damage inflicted by the sword, and the item discovery of its wielder, fruit of the lifetime of research conducted by the sages.Skill: Stance. From stance, use normal attack to back step and execute a surprise attack, or a strong attack for consecutive thrusting."
"625","Weapons","Weapons","Irithyll Rapier","https://darksouls3.wiki.fextralife.com/Irithyll+Rapier","Thrusting sword bestowed upon the Outrider Knights of the Boreal Valley. This weapon is shrouded in frost, and causes frostbite.Every Outrider Knight one day devolves into a beast, constantly hounded by Pontiff Sulyvahn's black eyes.Skill: Shield SplitterAim carefully, and attack in a large forward lunge to pierce through enemy shields and inflict damage directly."
"626","Weapons","Weapons","Crow Quills","https://darksouls3.wiki.fextralife.com/Crow+Quills","Thrusting sword wielded by Corvian Knights, and a special paired weapon. When twin-handed, brandish four thin-edge blades in the left hand. In their infatuation with Sister Friede, the Corvian Knights swore to protect the painting from fire, and to this end, took to the execution of their own brethren. Skill: Quill Dart Simultaneously throw temporarily substantial illusions of the four thin-edged blades wielded in the left hand."
"627","Weapons","Weapons","Battle Axe","https://darksouls3.wiki.fextralife.com/Battle+Axe","Easily-wielded axe crafted for battle and inflicting standard damage.It's weight can be used to inflict high damage, but must be used carefully as it leaves its wielder open to retaliation.Skill: WarcryLet out a spirited warcry that temporarily boosts attack."
"628","Weapons","Weapons","Hand Axe","https://darksouls3.wiki.fextralife.com/Hand+Axe","A crude hand-axe that serves both as a weapon, and a tool of many uses.Favored by pyromancers of the Great Swamp, this axe has a short range but only moderate weight, and reasonable damage. Easily wielded, and more powerful than it appears.Skill: WarcryLet out a spirited warcry that temporarily boosts attack."
"629","Weapons","Weapons","Thrall Axe","https://darksouls3.wiki.fextralife.com/Thrall+Axe","Small hand axe used by Lothric slaves. A cunning weapon for a cunning lot, this axe is quick and deadly.Skill: QuickstepInstantly step behind or around the side of foes. Especially effective when locked on to target."
"630","Weapons","Weapons","Brigand Axe","https://darksouls3.wiki.fextralife.com/Brigand+Axe","Axe favored by brigands of a distant land. Surprisingly sturdy battle axe that requires more strength to wield than a standard axe.Skill: WarcryLet out a spirited warcry that temporarily boosts attack."
"631","Weapons","Weapons","Dragonslayer's Axe","https://darksouls3.wiki.fextralife.com/Dragonslayer's+Axe","Axe favored by Creighton the Wanderer, infamous deserter of the Knights of Mirrah.Called Dragonslayer's Axe for the lightning that pulsates within its blade, but Creighton used it to slay men.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and pierce through shields to inflict direct damage."
"632","Weapons","Weapons","Butcher Knife","https://darksouls3.wiki.fextralife.com/Butcher+Knife","Butcher's knife with an oddly large blade wielded by the madwoman haunting the Road of Sacrifices. Squarely-landed hits restore HP. Back in the Undead Settlement, the woman acquired a taste for human flesh, of which she took glee in partaking. Skill: Sharpen Sharpening the blade increases HP restored with each successful hit."
"633","Weapons","Weapons","Winged Knight Twinaxes","https://darksouls3.wiki.fextralife.com/Winged+Knight+Twinaxes","Paired beheading axes wielded by the Winged Knights, who swore themselves to the Angels.These axes, more befitting of an executioner than a knight, are indented to fit the human body.Skill: Chain SpinSweep foes in a large spinning motion and use strong attack to continue the motion until stamina is exhausted."
"634","Weapons","Weapons","Eleonora","https://darksouls3.wiki.fextralife.com/Eleonora","A strange weapon found among malformed inhabitants of the Profaned Capital.The Profaned Flame was triggered by the curse of these women, relatives of a certain oracle, but despite their culpability, they went on living, without any cares.Skill: Feast BellHold up axe and wave to emit a solemn chime to temporarily make weapons lacerating, and to restore HP for each hit."
"635","Weapons","Weapons","Man Serpent Hatchet","https://darksouls3.wiki.fextralife.com/Man+Serpent+Hatchet","Hatchet of the serpent men guarding Archdragon Peak. Has a unique, curved blade that can sneak past shields.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and pierce through shields to inflict direct damage."
"636","Weapons","Weapons","Millwood Battle Axe","https://darksouls3.wiki.fextralife.com/Millwood+Battle+Axe","Battle axe wielded by Millwood Knights. Its blade is blessed by the symbol of the Ethereal Oak A hefty axe normally wielded by the mightiest of warriors. Skill: Warcry The unique warcry of the Millwood Knights entailed a leap straight toward the enemy and a fearsome roar."
"637","Weapons","Weapons","Greataxe","https://darksouls3.wiki.fextralife.com/Greataxe","Greataxe resembling a hunk of raw iron.If one posesses the inhuman strength required to lift the weapon, the great heft of its attacks will send foes flying. However, since every swing makes use of one's entire body, attacks leave the wielder wide open to retaliation.Skill: WarcryLet out a spirited warcry that temporarily boosts attack."
"638","Weapons","Weapons","Dragonslayer Greataxe","https://darksouls3.wiki.fextralife.com/Dragonslayer+Greataxe","Melted iron greataxe that once formed part of the Dragonslayer Armour.Thickly imbued with the power of lightning. Use skill to draw upon the techniques used to slay the archdragons.Skill: Falling BoltHold axe high in the air to gather fierce lightning, and smash ground to whip the bolts to the ground."
"639","Weapons","Weapons","Demon's Greataxe","https://darksouls3.wiki.fextralife.com/Demon's+Greataxe","This greataxe, a favorite among demons, contains the strength of fire. The demons, born of Chaos, harbor fire, and yet they are twisted and malformed, such that they were never meant to be.Skill: Demonic FlareBriefly cause flame to flare, and smash it upon earth and foes."
"640","Weapons","Weapons","Great Machete","https://darksouls3.wiki.fextralife.com/Great+Machete","This giant machete has a slash attack, and is a worker's tool in the Undead Settlement.This dismantling tool was not originally intended for use in battle.Skill: SharpenScrape the blade to sharpen and enable a cleaner cut."
"641","Weapons","Weapons","Yhorm's Great Machete","https://darksouls3.wiki.fextralife.com/Yhorm's+Great+Machete","Great machete wielded long ago by Yhorm the Giant.Yhorm once lumbered on the frontlines with a greatshield. But one day, in place of his shield, a left-hand notch was added to his machete, enabling the smashing technique that would become the legacy of his later years.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and enables a crushing strong attack."
"642","Weapons","Weapons","Black Knight Greataxe","https://darksouls3.wiki.fextralife.com/Black+Knight+Greataxe","Greataxe of the black knights who wander the lands. Used to face chaos demons.The unique attack of this axe greatly reduces enemy poise, reflecting the tremendous size of the enemies that the knights have fearlessly faced.Skill: WarcryLet out a spirated warcry that temporarily boosts attack, and enables a special consecutive strong attack."
"643","Weapons","Weapons","Earth Seeker","https://darksouls3.wiki.fextralife.com/Earth+Seeker","This large twin-bladed axe forged with bronze is a ceremonial weapon normally used in sacred rites. Millwood is a land of primitive earth worship where chieftain knights served as high priests. Skill: Earthen Wrath Thrust weapon into earth with a prayer to trigger explosive tremors."
"644","Weapons","Weapons","Club","https://darksouls3.wiki.fextralife.com/Club","A simple wooden club. Characterized by savage leaping attacks.This crude bladeless strike weapon is effective against most foes, and can break the guard of a shield.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and enables a special consecutive strong attack."
"645","Weapons","Weapons","Drang Hammers","https://darksouls3.wiki.fextralife.com/Drang+Hammers","Paired hammers of the Drang Knights, descendants from the land known for the legend of the Linking of the Fire.When the Drang Knights disbanded, they scattered across the lands as sellswords. They quickly became known for shieldless, aggressive tactics that struck fear in the hearts of men.Skill: Spin BashBash foes with a large spinning motion, and utilize momentum to transition into an overhanded strong attack smash."
"646","Weapons","Weapons","Mace","https://darksouls3.wiki.fextralife.com/Mace","Iron hammer designed for use in battle. A common weapon for clerics.This bladeless strike weapon is effective against most foes, and can break the guard of a shield.Skill: PerserveranceAssume an unfaltering stance of prayer to temporarily boost poise. Damage reduced while activated."
"647","Weapons","Weapons","Morning Star","https://darksouls3.wiki.fextralife.com/Morning+Star","Hammer with a sharp spike on its pommel. One of the more barbaric cleric weapons.The sharp thorns allow this strike weapon to induce bleeding.Skill: PerseveranceAssume an unfaltering stance of prayer to temporarily boost poise. Damage reduced while activated."
"648","Weapons","Weapons","Reinforced Club","https://darksouls3.wiki.fextralife.com/Reinforced+Club","A club made more deadly by the attachment of numerous nails to its head. The nails allow this strike weapon to be lacerating, but the damage caused by their insertion has reduced its durability, making the weapon fragile. Skill: Warcry Let out a spirited warcry that temporarily boosts attack, and enables a special consecutive strong attack."
"649","Weapons","Weapons","Warpick","https://darksouls3.wiki.fextralife.com/Warpick","A war hammer with a long prolonged head.Was originally a pickaxe, but was refitted for battle. This simple but deadly weapon hits heavily with thrust damage,easily puncturing metal armor.Skill: GalvanizeTemporarily boost stamina recovery speed by sheer force of will, perhaps as a channeling of the original owners industrious efforts."
"650","Weapons","Weapons","Blacksmith Hammer","https://darksouls3.wiki.fextralife.com/Blacksmith+Hammer","Metal hammer passed down amongst blacksmiths of the shrine. Serves as a strike weapon, but also excels at reducing poise and breaking the guard of a shield.Of course, a hammer's true potential is realized in the hands of a blacksmith.Skill: PerseveranceAssume an unfaltering stance of prayer to temporarily boost poise. Damage reduced while activated."
"651","Weapons","Weapons","Gargoyle Flame Hammer","https://darksouls3.wiki.fextralife.com/Gargoyle+Flame+Hammer","Stone torch hammer wielded by gargoyles of the Profaned Capital. The Profaned Flame, which never goes out, imbues this weapon with a fire attack.Skill: Kindled FuryAnchor weapon in earth and use strong attack to launch successive volleys of fire from the tip of the hammer."
